,AR_gdp,AR_policy_rate,AR_fx,BR_gdp,BR_cpi,BR_policy_rate,BR_3m_treasury_rate,BR_fx,CA_gdp,CA_cpi,CA_policy_rate,CA_3m_treasury_rate,CA_fx,DK_gdp,DK_cpi,DK_policy_rate,DK_3m_treasury_rate,DK_fx,FR_gdp,FR_cpi,FR_policy_rate,FR_3m_treasury_rate,FR_fx,DE_gdp,DE_cpi,DE_policy_rate,DE_3m_treasury_rate,DE_fx,IT_gdp,IT_cpi,IT_policy_rate,IT_3m_treasury_rate,IT_fx,MX_gdp,MX_cpi,MX_policy_rate,MX_3m_treasury_rate,MX_fx,NO_gdp,NO_cpi,NO_policy_rate,NO_3m_treasury_rate,NO_fx,ES_gdp,ES_cpi,ES_policy_rate,ES_3m_treasury_rate,ES_fx,SE_gdp,SE_cpi,SE_policy_rate,SE_3m_treasury_rate,SE_fx,US_gdp,US_cpi,US_policy_rate,US_3m_treasury_rate,US_fx,AR_cpi,AR_inflation,BR_inflation,CA_inflation,DK_inflation,FR_inflation,DE_inflation,IT_inflation,MX_inflation,NO_inflation,ES_inflation,SE_inflation,US_inflation,AR_current_account_gdp,BR_current_account_gdp,MX_current_account_gdp,CA_current_account_gdp,DK_current_account_gdp,FR_current_account_gdp,DE_current_account_gdp,IT_current_account_gdp,NO_current_account_gdp,ES_current_account_gdp,SE_current_account_gdp,US_current_account_gdp
1972-04-01,,,4.999999999e-11,,,,,2.54776485069046e-12,28038.0,18.6319404693761,,3.62333333333333,0.98787784,,16.3227997500223,8.0,,6.97666666566667,,17.0435587464147,,,5.02237164044107,,35.0138547817996,,,3.17613333233333,,6.68573992493922,,,582.299999999,,0.0185444127344405,,,0.0125000230379199,,15.7468211021627,,6.31333333233333,6.5692614006246,,5.91952391042629,,,64.5186666663333,,15.4653794973097,,4.0,4.764999999,318894.0,19.077711866933,,,1.0,,,,0.04662379421222185,0.06380687965960163,0.05544940662542319,0.04888257611879121,0.050207887167750265,0.046755255355703795,0.07054685960095664,0.07204089104616562,0.0652665288724541,0.03140495867768878,,,,-0.021739532063627935,,,,,,,,
1972-07-01,,,4.999999999e-11,,,,,2.58599142104193e-12,30055.0,19.0326273611906,,3.52666666666667,0.982987546666667,,16.5633782697973,8.0,,6.93333333233333,,17.3729011596192,,,5.00392010773527,,35.5034014246777,,,3.179399999,,6.80585537457324,,,581.173333331333,,0.018829212445563,,,0.0125000230379199,,16.0840720296806,,6.23333333233333,6.53451186656684,,6.08953570244212,,,63.467999999,,15.6957971385829,,4.08333333333333,4.734999999,319052.0,19.261151404115,,,1.0,,,,0.05055292259083455,0.06487647468709179,0.06130169021890741,0.05470903238131575,0.059587949081538305,0.052148801411615375,0.08013977851386955,0.09190418608791018,0.0647762567823964,0.030253475061322144,,,,-0.01902538679088338,,,,,,,,
1972-10-01,,,4.999999999e-11,,,,,2.64989470657288e-12,29972.0,19.1757298225529,,3.63333333333333,0.98881814,,16.9042049816981,7.0,,6.888999999,,17.7331186542082,,,5.05047796254425,,36.0628763058767,,,3.20296666566667,,6.98500986207787,,,582.64,,0.0190449260441657,,,0.0125000230379199,,16.3175459234458,,6.139999999,6.59747924100023,,6.23230822295937,,,63.4783333323333,,15.8868470136404,,3.16666666666667,4.746999999,341962.0,19.4445909412971,,,1.0,,,,0.051805337519622574,0.06955617350327281,0.06819584358240638,0.0625000554966062,0.07218752876513168,0.0548295661753071,0.07705473683757291,0.08146436867940343,0.05862533093968225,0.03498779495524973,,,,-0.01235473108234352,,,,,,,,
1973-01-01,,,4.999999999e-11,,,,,2.64744243602203e-12,29303.0,19.5191757298225,,4.11666666666667,0.99707803,,17.1748593875547,7.0,,6.52566666566667,,17.892646360133,,,4.78493715726805,,36.8787748197425,,,3.01143333266667,,7.17638034881551,,,577.799999999,,0.0195708550875424,,,0.0124999941295213,,16.6029101438784,,6.15666666566667,6.25766666566667,,6.33856597305035,,,60.9286666656667,,16.2060341573752,,2.91666666666667,4.60033333233333,333807.0,19.6891769908731,,,1.0,,,,0.05736434108526689,0.07531394318000073,0.06460515049588245,0.06460285733954296,0.08796299919010697,0.07100801692995762,0.07202655521441859,0.08180558610685917,0.06012748659561162,0.04038772213247199,,,,-0.028386206190492442,,,,,,,,
1973-04-01,,,4.999999999e-11,,,,,2.63229605909032e-12,32085.0,19.9484831139095,,5.18666666666667,0.999802036666667,,17.7261887331488,7.0,,6.07866666566667,,18.252867374052,,,4.43013739290052,,37.601433170994,,,2.735999999,,7.42475465017194,,,591.609999999,,0.0202492876147409,,,0.0124999378385211,,16.9920369197358,,6.189999999,5.76433333233333,,6.56363897237476,,,58.0456666656667,,16.4931886369835,,2.75,4.387999999,354356.0,20.1324892057297,,,1.0,,,,0.07066052227342068,0.08597722232820892,0.07095399767326693,0.07390155712130952,0.11053596662892007,0.09193469239034568,0.07907728229681088,0.1088119706407411,0.06645870797109077,0.055288461538457456,,,,-0.013609973507869721,,,,,,,,
1973-07-01,,,4.999999999e-11,,,,,2.65335673558584e-12,35682.0,20.5495134516314,,6.14,1.00378636333333,,18.1505472725649,8.0,,5.654999999,,18.6954231114396,,,4.18929759688658,,37.9744239596854,,,2.393999999,,7.59576573558817,,,574.379999999667,,0.0213480719461886,,,0.0124999378385211,,17.1995765089132,,6.199999999,5.451999999,,6.84628437477136,,,57.0736666656667,,16.7170459022446,,2.75,4.129999999,354349.0,20.5758014205864,,,1.0,,,,0.07969924812030338,0.09582399054797541,0.07612556703507933,0.06959959992143583,0.11606334803499418,0.13377402309883402,0.06935460604591404,0.12427034002374882,0.06506510976440305,0.06825396825397134,,,,-0.010105515385908861,,,,,,,,
1973-10-01,,,4.999999999e-11,,,,,2.67066688065066e-12,35896.0,20.9215798511734,,6.43666666666667,0.99969413,,18.8288581376663,9.0,,5.93866666566667,,19.2048777912685,,,4.40674654890818,,38.697071009099,,,2.54896666566667,,7.79935114623833,,,588.19333333,,0.022547865314503,,,0.0124999378385211,,17.5627653606008,,6.20999999933333,5.58933333233333,,7.10362207777029,,,56.9923333323333,,17.1062845933652,,2.75,4.35066666566667,382865.0,21.04968689164,,,1.0,,,,0.09104477611940376,0.11385647287476619,0.0829949410343025,0.07304449819475534,0.1165841280456279,0.1839303162539927,0.07631168577658554,0.1398059633188653,0.07675768380458337,0.0825471698113196,,,,-0.011866085357700023,,,,,,,,
1974-01-01,,,4.999999999e-11,,,,,2.74827403102459e-12,35106.0,21.4081282198054,,6.26666666666667,0.980029999333333,,19.5639710740113,10.0,,6.44566666566667,,19.9201710394341,,,4.93289409153774,,39.6295329117101,,,2.71526666566667,,8.21670130975918,,,645.579999997333,,0.0244736668114929,,,0.0124999378385211,,18.133490181884,,6.22666666633333,5.80833333233333,,7.26880379929058,,,58.7236666656667,,17.791748561164,,2.16666666666667,4.681999999,361840.0,21.6458653874816,,,1.0,,,,0.09677419354839101,0.13910516718336585,0.11331608743012267,0.07458919406658326,0.14496457968749943,0.25051596887411054,0.09218745537630535,0.14675840406100016,0.09784715917479159,0.09937888198757716,,,,-0.03532324958696519,,,,,,,,
1974-04-01,,,4.999999999e-11,,,,,2.850403886907e-12,37914.0,22.1522610188895,,8.34,0.965267676333333,,20.319125078118,10.0,,5.97433333233333,,20.7280930510831,,,4.87896684318328,,40.2589473330681,,,2.50256666566667,,8.64219451692826,,,638.613333331667,,0.0253326296061646,,,0.0124999378385211,,18.4707374898199,,7.429999999,5.426999999,,7.6177159597,,,57.713999999,,17.9465174519998,,8.0,4.34833333233333,384120.0,22.2573305114218,,,1.0,,,,0.11047345767575534,0.1462771486868064,0.13560749806081684,0.07067587424098831,0.1639703834157169,0.25103806554276886,0.08702314955346102,0.16059338299404802,0.08811690977434328,0.10554290053151338,,,,-0.024483066940971673,,,,,,,,
1974-07-01,,,4.999999999e-11,,,,,3.01384050656064e-12,43523.0,22.8105323411563,,9.05,0.980704546666667,,21.087652888135,10.0,,6.05866666566667,,21.4176599975365,,,4.7826722295569,,40.6319268199215,,,2.610399999,,9.15930108720189,,,653.419999998667,,0.0262163451548357,,,0.0125,,18.8598678852592,,7.43666666566667,5.49066666566667,,7.88915619147345,,,57.3186666656667,,18.2498816696835,,8.5,4.42533333233333,385975.0,22.929942147756,,8.0,1.0,,,,0.11002785515320301,0.16181912156498024,0.14560980352625363,0.06998138702663059,0.20584301912947933,0.22804275818998554,0.09653094513609672,0.15232668694643836,0.09169298070977283,0.1144130757800883,,,,-0.017869425361303218,,,,,,,,
1974-10-01,,,4.999999999e-11,,,,,3.14092582157817e-12,41633.0,23.468803663423,,7.64,0.98606788,,21.8895920007142,10.0,,5.90093333233333,,22.0866388639603,,,4.6439407271454,,41.1914054683999,,,2.52276666566667,,9.72526771156574,,,663.759999999667,,0.0276044837767971,,,0.0125,,19.3268229119537,,7.28333333233333,5.43283333233333,,8.28694678009553,,,56.9896666656667,,19.1279383525224,,8.75,4.30203333233333,413310.0,23.6178404121886,,7.36666666566667,1.0,,,,0.12175102599179355,0.16255546888024175,0.15005360117428035,0.06445796527376446,0.24693292162595992,0.22426151619069845,0.10044304043999097,0.16658046970548668,0.1181819317995747,0.12200435729847148,,,,-0.03671635481469027,,,,,,,,
1975-01-01,,,1.16999999996667e-10,,,,,3.27378118495064e-12,39211.0,23.89811104751,,6.33,0.99852515,,22.2003428265334,9.0,,5.53026666566667,,22.6990128279575,,,4.28148447783353,,41.9606839009586,,,2.33689999966667,,10.0693268978508,,,637.813333332333,,0.0285214436681629,,,0.0125,,20.1310288661659,,7.319999999,5.010899999,,8.62909653774633,,,56.0466666656667,,19.3249700385986,,8.75,3.98183333233333,391688.0,24.0458659989467,,5.74333333233333,1.0,,,,0.11631016042780584,0.1347564736498843,0.1394988920036071,0.058823579738929155,0.22547072337790963,0.16539315043584546,0.11015743049164972,0.1871412100280534,0.08617598614120103,0.11087570621468834,,,,-0.0677447654994772,,,,,,,,
1975-04-01,,,1.9366666666e-10,,,,,3.42091741800157e-12,42052.0,24.4705208929593,,6.90333333333333,1.02186219666667,,22.6480921346309,8.0,,5.472599999,,23.2496331098559,,,4.08707983351671,,42.7765861821036,,,2.35459999933333,,10.3441666287243,,,628.636666665,,0.0293601946653569,,,0.0125,,20.5979875124423,,7.26999999933333,4.94726666566667,,8.92758410006775,,,56.0013333323333,,19.7504897139409,,8.41666666666667,3.94086666566667,414253.0,24.4127450733109,,5.39999999966667,1.0,,,,0.1046511627906963,0.11461945568812926,0.1216484339663384,0.06253613211012965,0.19693749179820363,0.15898724774360606,0.11516865657339515,0.17195024693718497,0.10051934960451514,0.09684065934066122,,,,-0.050566750689622374,,,,,,,,
1975-07-01,,,4.1999999999e-10,,,,,3.57872824050915e-12,49369.0,25.2718946765884,,7.90666666666667,1.03073795,,23.072450674047,7.5,,5.913599999,,23.7590913090147,,,4.35811476676403,,43.1029455876499,,5.399999999,2.552766666,,10.5416449358583,,,664.929999999,,0.0303071294107219,,,0.0125,,21.2205954212288,,7.27666666566667,5.41683333233333,,9.26722304203602,,,58.2203333323333,,20.3543231202837,,6.91666666666667,4.291199999,423323.0,24.93249042866,,6.329999999,1.0,,,,0.10790464240903064,0.09412132286323582,0.10932246154563652,0.06081470806638878,0.15092241596773515,0.156039456748289,0.12517200811436946,0.17467861164315335,0.11531260797685472,0.08733333333333215,,,,-0.03294340578095566,,,,,,,,
1975-10-01,,,7.32333333333333e-10,,,,,3.79395104429262e-12,47296.0,25.7870635374928,,8.44,1.01751175666667,,22.8986983305062,7.5,,6.06813333233333,,24.2788329901987,,,4.42451898339201,,43.4293087604755,,5.399999999,2.59689999933333,,10.8470230518336,,,680.016666667667,,0.0309249492502699,,,0.0125,,21.5837842729165,,7.28666666566667,5.53276666566667,,9.50485430066505,,,59.3593333323333,,20.8369642419283,,5.08333333333333,4.39486666566667,455641.0,25.3299427592211,,5.62999999966667,1.0,,,,0.09878048780487658,0.046099823594659695,0.09925431115802308,0.05432937445633934,0.11534441760752934,0.12028717871782146,0.11677870549364133,0.14696697745119103,0.0893471035879061,0.07249190938511574,,,,-0.040387960926928285,,,,,,,,
1976-01-01,,,9.8333333333e-10,,,,,4.04797742326305e-12,46287.0,26.1591299370349,,8.81666666666667,0.995293809666667,,23.6104169270601,8.5,,6.147199999,,24.8706259128262,,,4.52266452430767,,44.1519633444478,,5.346666666,2.57426666566667,,11.2989838391607,,,765.359999998667,,0.0322687772184934,,,0.0125,,22.0766808433626,,7.309999999,5.541999999,,9.89066625364522,,,63.7996666656667,,21.4303768662165,,4.5,4.38463333233333,441178.0,25.5745288087972,,4.92666666566667,1.0,,,,0.09461077844311383,0.06351587052256713,0.09566993513453625,0.052222205163799496,0.12211908042953268,0.13138653126852295,0.09664940575723602,0.14619951351574234,0.10894748211317684,0.06357279084552259,,,,-0.058079482360057895,,,,,,,,
1976-04-01,,,1.38566666666667e-09,,,,,4.50366699180584e-12,50106.0,26.531196336577,,8.97,0.978981413333333,,24.5560360682082,8.5,,6.07626666566667,,25.4366854950817,,,4.75006427518662,,44.6181942957533,,4.84999999933333,2.55783333266667,,12.0135665659274,,,861.703333332667,,0.033104921706644,,,0.0125,,22.6992887521491,,7.279999999,5.51083333233333,,10.5757396140467,,,67.6013333326667,,21.9711059132097,,5.16666666666667,4.42023333233333,465343.0,25.8955479988657,,5.156666666,1.0,,,,0.08421052631579262,0.08424303125559485,0.09406825367487937,0.04305177850821984,0.16138563860402333,0.12754435329768543,0.10201488074684484,0.18461383230950945,0.11243347539384696,0.060738885410140275,,,,-0.03990613898535106,,,,,,,,
1976-07-01,,,1.4e-09,,,,,4.79014989262855e-12,56109.0,26.9318832283915,,9.10333333333333,0.977480663333333,,24.9369556289617,8.5,,6.07763333233333,,26.0284748983793,,,4.95579974335841,,44.7347501499401,,5.369999999,2.53136666566667,,12.3494823501241,,,839.560000001667,,0.034150917418528,,,0.015015333333,,23.1403022350918,,7.18666666566667,5.50776666566667,,10.8835007748903,,,67.989666666,,22.2875919849463,,6.83333333333333,4.40913333233333,466535.0,26.3082869575253,,5.27999999933333,1.0,,,,0.06568516421291104,0.08081087619409177,0.09551643031497381,0.037858307362589105,0.1714948117932038,0.12682784818433723,0.09046432372687097,0.17440798883579922,0.09498074945739865,0.055180870631512,,,,-0.019587125060150777,,,,,,,,
1976-10-01,,,1.83033333333e-09,,,,,5.13303501626504e-12,53484.0,27.3039496279336,,8.58,0.99235733,,25.8992839925007,10.0,,5.878999999,,26.6974572841331,,,4.9829849099997,,45.0378013984725,,5.18333333266667,2.40853333233333,,13.0852094621715,,,862.716666665667,,0.0384385158119739,,,0.0216880666656667,,23.2700135734323,,7.23333333233333,5.26546666566667,,11.3817513566519,,,68.221,,22.8043915838079,,9.5,4.20956666566667,500358.0,26.6140195194954,,4.59666666566667,1.0,,,,0.05882352941176672,0.1310373899287125,0.09961863879169108,0.03703703061147667,0.20634107622363285,0.242961322293469,0.07812482181967018,0.1974672095558081,0.09442005654166863,0.05069402534701117,,,,-0.03285502206267295,,,,,,,,
1977-01-01,,,3.03833333333e-09,,,,,5.50520313530284e-12,52324.0,27.8763594733829,,7.74333333333333,1.02994732,,26.1863119364343,9.0,,5.889999999,,27.1142832004786,,,4.97587515299383,,45.8303917553243,,4.86666666633333,2.395299999,,13.5871296395722,,17.77,882.623333329333,,0.0417505124015339,,,0.0220262666656667,,24.0482743643109,,7.26999999933333,5.26993333233333,,12.1209227988791,,,68.7893333326667,,23.4356280323005,,9.5,4.22416666566667,481996.0,27.0726183624505,,4.63333333266667,1.0,,,,0.06564551422319376,0.10909993742727786,0.0902131412179421,0.03801480803429702,0.2025089895678147,0.29383620949871214,0.08930660976335414,0.22549103245819424,0.09357050408409484,0.05857740585773685,,,,-0.04675198761562572,,,,,,,,
1977-04-01,,,3.63333333333333e-09,,,,,5.92814767943135e-12,54807.0,28.5918717801946,,7.23333333333333,1.05236678666667,,27.0263905008481,9.0,,6.00903333233333,,27.9427862534973,,,4.91545947205809,,46.3199308636438,,4.45666666666667,2.36183333233333,,14.1036132408406,,16.23,886.196666664667,,0.0436117914473082,,,0.022753199999,,24.6968274364311,,7.30666666566667,5.28066666566667,,12.7897666967247,,,68.989999999,,24.3374202062446,,9.5,4.37016666566667,515010.0,27.6687968582922,,4.889999999,1.0,,,,0.07766990291262021,0.10060070060893,0.09852308622914596,0.03813996946201992,0.1739738705773639,0.3173808968276617,0.08800005612919826,0.2093496212536594,0.10770119184634219,0.0684769775678884,,,,-0.03841095115587425,,,,,,,,
1977-07-01,,,4.27599999999333e-09,,,,,6.35282323835484e-12,61445.0,29.1929021179164,,7.12666666666667,1.06971289333333,,27.6924024640657,9.0,,6.054499999,,28.6066233789086,,,4.89385866607677,,46.4597948748444,,4.10999999966667,2.30766666566667,,14.4614906538923,,14.31,882.666666666333,,0.0454717763204738,,,0.022844399999,,25.2675522577142,,7.28666666566667,5.34806666566667,,13.8480910902341,,,83.232999999,,25.154302181741,,9.5,4.552099999,526844.0,28.0662491888533,,5.499999999,1.0,,,,0.08395324123273129,0.11049652075026484,0.09905107735258945,0.03856162645644301,0.1710199864164328,0.33149501558642935,0.09192835949205835,0.2723930816620612,0.12862359463198003,0.06682161533992037,,,,-0.021236601839043048,,,,,,,,
1977-10-01,,,5.35766666665667e-09,,,,,6.69729512514469e-12,59025.0,29.7939324556382,,7.22333333333333,1.10173944333333,,28.9108972413177,9.0,,6.05923333233333,,29.1520984004645,,,4.835499999,,46.5996664206037,,4.0,2.22393333266667,,14.9454350570628,,12.8866666666667,878.066666664667,,0.047226828770338,,,0.0226675999993333,,25.4750846077278,,7.669999999,5.39533333233333,,14.4583986993625,,,82.834999999,,25.6913658817468,,9.16666666666667,4.78013333233333,557979.0,28.3719817508234,,6.13999999966667,1.0,,,,0.09119496855345766,0.11628171843241031,0.09194288018545671,0.034678980181838126,0.14216246215003991,0.22863299408731264,0.09476019544797598,0.2703140532860522,0.12659729540816955,0.06605399195864625,,,,-0.026267395171537485,,,,,,,,
1978-01-01,,,6.61400000000667e-09,,,,,7.09211068383137e-12,57410.0,30.39496279336,,7.38666666666667,1.11329294666667,,29.493659494688,9.0,,5.68193333233333,,29.6100934382094,,,4.75643333233333,,47.2057689176685,,3.683333333,2.075999999,,15.3358480838107,,12.2766666666667,861.846666663333,,0.0495358370472303,,,0.0227308333323333,56578.0,26.2274074744367,,8.42999999933333,5.24606666566667,,14.9665025033091,,,80.4239999993333,,26.6174743158469,,8.16666666666667,4.637599999,534990.0,28.8611538499755,,6.39333333233333,1.0,,,,0.09034907597535935,0.12630062477992654,0.09204780444598826,0.03001015504486526,0.12870403761699567,0.1864725532185414,0.09061494713149831,0.2347659292651505,0.1357696187685251,0.06606437041219793,,,,-0.04153417523079603,,,,,-0.07856410618968504,,,
1978-04-01,,,7.66433333334333e-09,,,,,7.53265387573095e-12,60973.0,31.1104751001717,,8.21666666666667,1.12734894,,29.9780305329881,9.0,,5.65066666566667,,30.4540393109152,,,4.60589999966667,,47.6486879446808,,3.569999999,2.07683333233333,,15.8075947681966,,11.9666666666667,862.386666664667,,0.0512368021639656,,,0.022757899999,60205.0,26.6424794136277,,8.58666666633333,5.405499999,,15.6173799680162,,,80.2209999996667,,26.9988004419134,,6.66666666666667,4.62166666566667,583171.0,29.5949119987037,,6.48999999933333,1.0,,,,0.0880880880880881,0.10921325332168852,0.08987124743523367,0.028686508297013358,0.12081879290490516,0.17483828257479272,0.07878145410395931,0.22108403838325041,0.10935342419678196,0.06961325966850818,,,,-0.040297098715825035,,,,,-0.04016277717797525,,,
1978-07-01,,,8.22266666665333e-09,,,,,8.04474566723177e-12,68069.0,31.8832283915283,,8.87666666666667,1.14369086966667,,30.3337416302116,8.0,,5.51196666566667,,31.2671030635767,,,4.38709999933333,,47.6253760203876,,3.78999999933333,2.00696666566667,,16.1858064917582,,11.8666666666667,837.946666664667,,0.0533046811086037,,,0.0228145666656667,62611.0,27.2132042349109,,8.44333333266667,5.28776666566667,,16.3484317379113,,,75.3136666663333,,27.2334653012533,,5.91666666666667,4.46913333233333,596032.0,30.2980968912349,,7.299999999,1.0,,,,0.09215686274509793,0.09538136568589017,0.09300222712162687,0.025087952899557564,0.1192349999826472,0.17225860571017804,0.07700199676455366,0.18055489607809427,0.08265636249776498,0.07952069716775667,,,,-0.023396127458901995,,,,,-0.024580345306735238,,,
1978-10-01,,,9.32899999998e-09,,,,,8.6094891499714e-12,65623.0,32.4270177447052,,10.2233333333333,1.17830392666667,,31.2267976073565,8.0,,5.21393333233333,,31.9206461489732,,,4.302966666,,47.7652437988675,,4.0,1.87469999966667,,16.6738191907914,,11.8466666666667,832.473333331,,0.0550682024423807,,,0.0227658333323333,64493.0,27.5245099990951,,8.323333333,5.02966666566667,,16.8078547558122,,,70.712666666,,27.6261786884207,,5.75,4.345499999,637402.0,30.909562015175,,8.57999999933333,1.0,,,,0.08837656099904057,0.08010475588869159,0.0949690725681891,0.025012569140375973,0.11564629113368041,0.1660364220128976,0.08044822707853183,0.16249766694795142,0.07530984594511358,0.08943965517241148,,,,-0.04443047407159075,,,,,-0.041523886313243295,,,
1979-01-01,,,1.084533333331e-08,,,,,9.49418181399239e-12,64788.0,33.1139095592444,,10.8633333333333,1.18638485,,31.5219641103473,8.0,,5.15583333233333,,32.615361875099,,,4.26829999933333,,48.5811460800126,,4.16,1.85459999933333,,17.3163733665803,,12.05,839.109999999,,0.0583547742163762,,,0.0227577666656667,63250.0,27.5812143697403,,8.24999999966667,5.08573333233333,,17.4247263653701,,,69.3843333326667,,28.163046227343,,5.75,4.35783333233333,618499.0,31.6738934201002,,9.39999999933333,1.0,,,,0.08945386064030214,0.06877086975336555,0.10149472993595987,0.029135785601605013,0.12914351211266517,0.17803145550437383,0.051618021972744677,0.16424838478578985,0.058066061909410216,0.09745762711864292,,,,-0.052312743100574176,,,,,-0.015984189723320157,,,
1979-04-01,,,1.237599999999e-08,,,,,1.06239572818894e-11,70150.0,34.0297653119634,,10.8133333333333,1.15807623333333,,32.3241996250335,9.0,,5.363499999,,33.5364901722712,,,4.37426666566667,,49.210552966812,,5.00333333266667,1.89473333233333,,17.954855662105,,11.9566666666667,847.003333332,,0.0604330837381445,,,0.0228295666656667,65487.0,27.906976744186,,8.306666666,5.162499999,,18.0475956545329,,,66.7073333326667,,28.6507070890742,,5.75,4.37463333233333,648326.0,32.7745306431925,,9.37666666566667,1.0,,,,0.09383624655013989,0.07826294957781355,0.10121648658446447,0.03277876242771871,0.1358372937436687,0.17948586144680512,0.04746169870029093,0.1556096919901857,0.06118444597991668,0.1074380165289246,,,,-0.03931143264433357,,,,,-0.019103028081909387,,,
1979-07-01,,,1.39746666666367e-08,,,,,1.18137412526778e-11,77376.0,34.6880366342301,,11.4433333333333,1.16641304333333,,33.9665244174627,11.0,,5.235999999,,34.6222949550406,,,4.234,,49.83996738817,,5.796666666,1.816166666,,18.5811438232466,,12.0566666666667,816.679999999333,,0.062762944087384,,,0.022807999999,68630.0,28.2689349380146,,8.28666666633333,5.01863333233333,,18.8215357746575,,,66.0616666666667,,29.3049076086807,,6.5,4.21053333233333,658706.0,33.8598812381863,,9.673333333,1.0,,,,0.08797127468581789,0.11976045789329692,0.10730741139150779,0.04650023900775868,0.1479899894211698,0.17743775559804775,0.03879479586418344,0.1512746957257789,0.07606238444183866,0.11755802219979716,,,,-0.021084871277915633,,,,,-0.022191461460002913,,,
1979-10-01,,,1.54826666666267e-08,,,,,1.47108825316925e-11,75295.0,35.4894104178592,,13.63,1.17482385666667,,34.8520096419963,11.0,,5.288499999,,35.6000351932992,,,4.14109999933333,,50.3061983394756,,6.95999999966667,1.76603333233333,,19.6222368643038,,13.9833333333333,820.653333333333,,0.0656408978887822,,,0.022826199999,71700.0,28.703284770609,,9.503333333,4.989399999,,19.4281718004536,,,66.3466666663333,,30.178139610488,,9.16666666666667,4.20533333233333,701800.0,34.8229388083921,,11.843333333,1.0,,,,0.09443954104148333,0.11609298142649638,0.11526674701866435,0.05319672503520945,0.17682917391480113,0.19199274676641198,0.04282636717429855,0.15589836315876582,0.09237473451718947,0.12660731948566073,,,,-0.027273431170728467,,,,,-0.02107391910739191,,,
1980-01-01,,,1.684933333332e-08,,2.74307975721122e-10,,,1.9476942472872e-11,74197.0,36.2621637092158,,14.0966666666667,1.16432120666667,,35.7147968931345,13.0,,5.536199999,107341.6,36.9582114765348,,,4.14913333233333,,51.2619683991006,,7.96999999933333,1.773399999,,20.8910756168327,,15.24,824.816666664667,,0.0715115055123579,,,0.0228253666656667,77075.0,29.7167677133291,,10.1499999993333,4.94676666566667,,20.3286561187829,,,67.2753333326667,,31.8805841853392,,10.5,4.218199999,683564.0,36.1987353372574,,13.36,1.0,6.1e-07,,,0.09507346585998344,0.1330130561696461,0.13315350042923968,0.05518236055346892,0.20643481025601984,0.2254610950459217,0.0774278215223092,0.16665568758566396,0.13200056300681373,0.1428571428571439,,,,-0.035122457781311914,,-0.09241524255274748,,,0.03278624716185534,,,-0.015603513350615305
1980-04-01,,,1.80349999999967e-08,,3.21871458940093e-10,,,2.1562093697138e-11,77575.0,37.2638809387521,,12.37,1.17007459666667,,36.8046353004196,13.0,,5.63983333233333,112023.2,38.1353886220064,,,4.212099999,,52.1244907615528,,8.38333333333333,1.81053333266667,,21.708498411084,,15.74,851.459999998,,0.0756159762112003,,,0.0228477333323333,78466.0,30.7664464754321,,10.243333333,4.942499999,,20.8624572052447,,,70.818666666,,32.4635572930872,,11.1,4.24806666566667,698570.0,37.5286719818273,,9.41666666666667,1.0,6.1e-07,,,0.0950378469301909,0.13860933069836068,0.1371311793843497,0.059213677129496656,0.2090600347682734,0.25123477959263174,0.10246433203631877,0.1559687841302455,0.13308049229497065,0.14505597014925575,,,,-0.03566963583628747,,0.02927964921551964,,,0.01907832691866541,,,0.014091644359190919
1980-07-01,,,1.897033333331e-08,,3.74945717683794e-10,,,2.36716233757036e-11,86291.0,38.3228391528334,,10.5,1.15855215666667,,37.8717650209803,12.0,,5.49416666566667,110042.2,39.3384398810466,,,4.121399999,,52.4275457773645,,7.636666666,1.77556666566667,,22.6316610537476,,15.8033333333333,843.446666662333,,0.08056180441628,,,0.022997399999,79062.0,31.7437335987693,,10.209999999,4.84123333233333,,21.6680846858677,,,72.1019999993333,,33.2658340840903,,12.3166666666667,4.151799999,707671.0,38.2165702462599,,9.03666666666667,1.0,6.1e-07,,,0.10478547854785436,0.11497321761627921,0.13621699347574245,0.051917738409449354,0.2179907366861591,0.28358867780508956,0.12291933418694079,0.1512389289211442,0.13516256486119382,0.12866817155756127,,,,-0.00564654483086301,,-0.062067097895171126,,,0.001264830133313096,,,0.039788263190098226
1980-10-01,,,1.96316666666633e-08,,4.57690830937509e-10,,,2.65386161520638e-11,84720.0,39.3817973669147,,14.2066666666667,1.18395950666667,,38.5983215784305,11.0,,5.87356666566667,118008.7,40.4379982051417,,,4.419666666,,52.8937729613907,,7.409999999,1.911166666,,23.720190066123,,16.8766666666667,906.066666664667,,0.0846415087382534,,,0.0231335333323333,83676.0,32.4676499864266,,10.3666666663333,5.026399999,,22.3353816536758,,,76.6116666656667,,34.6268393545419,,12.383333333,4.30023333233333,767505.0,39.2254877007612,,13.13,1.0,6.1e-07,,,0.10967741935483799,0.10749199185116542,0.13589770306612303,0.05143649703866848,0.20884230631595702,0.2894629942701976,0.1311475409836076,0.14963887920500696,0.1474146452191445,0.1264266900790152,,,,-0.014874811142587346,,-0.035166898711705155,,,0.014675653711936517,,,0.00874000820841558
